Channel Name	X	Y	Xc	Yc	Height	Area	Width	Phi	Ax	BG	I	Frame	Length	Link	Valid	Z	Zc	Photons	Lateral Localization Accuracy	Xw	Yw	Xwc	Ywc
Alexa405/Alexa647	16585.2	4431.5	16578.3	4432.2	1580.93713	11875.66113	349.89008	0.69427	0.79767	360.77570	10944.60742	2856	1	-1	1	128	151.724	2561.18821	4.86586	16585.2	4431.5	16578.3	4432.2
Alexa405/Alexa647	12206.3	4750.6	12200.6	4751.1	1697.30273	17099.56445	405.20325	0.92595	1.54121	372.38925	16369.37598	1322	1	-1	1	-234	-216.666	3687.81177	4.63298	12206.3	4750.6	12200.6	4751.1
Alexa405/Alexa647	21347.5	4910.5	21347.0	4910.6	1140.50964	6610.22461	307.33972	1.24138	0.64559	743.41125	5287.71777	565	1	-1	1	154	160.682	1425.60731	7.82260	21347.5	4910.5	21347.0	4910.6
Alexa405/Alexa647	21509.8	3467.3	21502.9	3468.0	1174.14575	24688.69727	361.08673	0.99595	1.06806	530.20923	22484.53906	3949	2	-1	1	-36	-7.7631	5324.53727	3.86341	21509.8	3467.3	21502.9	3468.0
Alexa405/Alexa647	21551.5	3468.8	21544.6	3469.5	2217.06836	61134.20313	349.77182	0.33529	1.19983	389.17883	58447.94531	2362	4	-1	1	-71	-48.4152	13184.63019	2.06226	21551.5	3468.8	21544.6	3469.5
Alexa405/Alexa647	21515.3	3470.8	21508.4	3471.5	1587.33691	35387.75781	383.65747	0.55646	1.50494	371.58392	34597.12500	5569	2	-1	1	-191	-164.395	7631.97156	2.95879	21515.3	3470.8	21508.4	3471.5
Alexa405/Alexa647	21531.7	3471.8	21528.4	3472.1	3875.09497	60645.10938	370.57126	1.37336	1.04443	758.71265	55970.36719	981	2	-1	1	-34	-19.8164	13079.14880	2.23577	21531.7	3471.8	21528.4	3472.1
Alexa405/Alexa647	21544.9	3484.7	21538.0	3485.4	1515.78613	114563.39063	365.52054	1.19947	1.04349	458.84982	106959.02344	1801	7	-1	1	-29	-7.42623	24707.54277	1.63690	21544.9	3484.7	21538.0	3485.4
Alexa405/Alexa647	21550.7	3485.4	21543.8	3486.1	1908.76587	76660.25000	375.89926	1.35988	1.12833	398.10577	71291.32031	2564	5	-1	1	-75	-52.0512	16533.08614	2.04626	21550.7	3485.4	21543.8	3486.1
Alexa405/Alexa647	21543.4	3488.3	21536.5	3489.0	2016.12769	16603.72656	366.35645	1.18599	1.06458	623.63843	15208.04004	3164	1	-1	1	-39	-13.7626	3580.87590	4.64167	21543.4	3488.3	21536.5	3489.0
Alexa405/Alexa647	21553.5	3471.6	21546.6	3472.3	1517.04675	56617.52344	329.66013	0.27474	1.15155	395.45911	54314.08984	2387	4	-1	1	-38	-15.3702	12210.53143	2.01389	21553.5	3471.6	21546.6	3472.3
Alexa405/Alexa647	21555.4	3470.9	21548.5	3471.6	2834.93579	19882.15820	338.08057	0.06749	1.12929	451.27625	19055.09375	1955	1	-1	1	-38	-16.1487	4287.92541	3.37626	21555.4	3470.9	21548.5	3471.6
Alexa405/Alexa647	21556.1	3477.6	21549.2	3478.3	1440.31091	135721.90625	363.79697	0.85763	1.17363	371.93011	128830.52344	3969	8	-1	1	-77	-48.764	29270.73636	1.41675	21556.1	3477.6	21549.2	3478.3
Alexa405/Alexa647	21562.0	3480.2	21557.8	3480.6	1880.23389	185294.65625	338.12448	0.34102	0.92600	616.22455	176259.65625	1107	12	-1	1	41	56.3477	39961.94263	1.25240	21562.0	3480.2	21557.8	3480.6
Alexa405/Alexa647	21548.0	3493.7	21541.1	3494.4	1253.97217	11226.43555	381.97684	1.34574	1.20658	366.13821	10954.16211	2570	1	-1	1	-111	-88.0404	2421.17168	5.78961	21548.0	3493.7	21541.1	3494.4
Alexa405/Alexa647	21555.0	3503.3	21548.1	3504.0	1874.69019	25014.05664	368.13760	1.02142	1.16406	382.21014	24415.50781	2990	2	-1	1	-79	-54.6176	5394.70655	3.61272	21555.0	3503.3	21548.1	3504.0
Alexa405/Alexa647	21569.1	3422.7	21562.2	3423.3	1900.90552	23612.18750	340.50281	0.14478	1.13422	409.02728	22253.63672	1904	2	-1	1	-42	-20.2406	5092.36964	3.42275	21569.1	3422.7	21562.2	3423.3
Alexa405/Alexa647	21571.7	3429.1	21564.8	3429.8	2165.16968	37194.79688	353.47882	0.64493	1.11116	411.37360	34675.32031	1907	2	-1	1	-45	-23.2352	8021.69026	2.60731	21571.7	3429.1	21564.8	3429.8
Alexa405/Alexa647	21572.9	3424.3	21566.0	3425.0	1170.61316	18431.96289	343.70285	0.28586	1.11932	395.91061	17206.46875	1900	2	-1	1	-40	-18.2478	3975.16614	4.14821	21572.9	3424.3	21566.0	3425.0
Alexa405/Alexa647	21577.1	3448.1	21570.2	3448.7	1219.94312	7435.45947	315.16946	0.67698	1.05623	351.51920	7399.02051	7683	1	-1	1	-1	25.1921	1603.58324	5.88572	21577.1	3448.1	21570.2	3448.7
Alexa405/Alexa647	21569.4	3462.3	21562.4	3463.0	2043.67981	257747.06250	348.50244	0.55829	1.06343	508.46878	241942.65625	2070	13	-1	1	-24	-1.94146	55587.53573	1.00082	21569.4	3462.3	21562.4	3463.0
Alexa405/Alexa647	21572.9	3469.9	21566.0	3470.6	1096.14490	147836.09375	332.66714	0.05965	1.08782	429.26184	141419.43750	5829	12	-1	1	-21	5.19214	31883.36683	1.32471	21572.9	3469.9	21566.0	3470.6
Alexa405/Alexa647	21576.4	3456.4	21569.5	3457.0	2283.62720	68208.76563	345.27472	0.26100	1.16115	368.43182	64337.01563	3547	5	-1	1	-55	-27.8807	14710.37986	1.94165	21576.4	3456.4	21569.5	3457.0
Alexa405/Alexa647	21583.0	3459.0	21580.0	3459.3	1846.97742	113967.00000	359.14737	0.99237	1.03374	473.78751	106383.18750	939	7	-1	1	-19	-5.20448	24578.92099	1.61427	21583.0	3459.0	21580.0	3459.3
Alexa405/Alexa647	21580.8	3456.7	21580.8	3456.7	1760.22034	82611.40625	337.07019	0.27598	0.95852	666.44940	78407.59375	275	6	-1	1	26	26.6453	17816.55415	1.96547	21580.8	3456.7	21580.8	3456.7
Alexa405/Alexa647	21577.6	3460.9	21570.7	3461.6	2316.14893	126747.24219	353.17615	0.27775	1.27726	430.73608	122958.66406	1862	9	-1	1	-96	-74.3163	27335.19748	1.51182	21577.6	3460.9	21570.7	3461.6
Alexa405/Alexa647	21576.0	3480.7	21569.1	3481.4	2398.87036	220661.62500	345.18353	0.28449	1.14747	389.44299	208991.85938	3594	15	-1	1	-50	-22.6498	47589.43068	1.07458	21576.0	3480.7	21569.1	3481.4
Alexa405/Alexa647	21578.5	3467.5	21571.6	3468.2	1503.74536	127885.25781	362.97058	1.26463	0.94221	465.51816	122669.07031	2524	10	-1	1	27	49.8767	27580.62990	1.63566	21578.5	3467.5	21571.6	3468.2
Alexa405/Alexa647	21583.5	3464.5	21576.6	3465.2	1696.70825	46013.33594	333.64529	0.03597	1.09552	366.73837	44108.16406	4263	4	-1	1	-24	4.22302	9923.55812	2.33645	21583.5	3464.5	21576.6	3465.2
Alexa405/Alexa647	21575.7	3467.4	21575.7	3467.4	1898.01428	38489.18359	345.86804	0.42503	1.08528	513.56378	36544.71875	501	3	-1	1	-30	-24.6503	8300.84676	2.84403	21575.7	3467.4	21575.7	3467.4
Alexa405/Alexa647	21595.9	3470.8	21589.0	3471.5	1796.83655	10645.25293	310.73041	0.83004	1.03936	370.85980	10579.50488	9401	1	-1	1	7	33.1921	2295.82976	4.48465	21595.9	3470.8	21589.0	3471.5
Alexa405/Alexa647	21595.0	3471.3	21588.1	3472.0	1219.97595	22366.82031	343.66763	0.50953	0.97516	358.19931	21219.03516	6871	2	-1	1	16	42.1921	4823.78504	3.49846	21595.0	3471.3	21588.1	3472.0
Alexa405/Alexa647	21619.1	3492.5	21613.2	3493.1	1521.91394	43875.35938	339.72525	0.13057	1.12681	437.33731	41645.26953	1355	4	-1	1	-39	-21.361	9462.46713	2.59115	21619.1	3492.5	21613.2	3493.1
Alexa405/Alexa647	21631.8	3497.5	21625.9	3498.1	1148.53088	14976.23828	318.04813	0.57781	1.06551	439.07758	14636.12207	1352	2	-1	1	-5	12.6113	3229.88038	4.45796	21631.8	3497.5	21625.9	3498.1
Alexa405/Alexa647	22166.9	4429.7	22164.3	4429.9	1752.96216	39590.11719	368.05170	1.20856	1.08133	607.24860	37794.75000	876	3	-1	1	-48	-34.8444	8538.28180	3.20566	22166.9	4429.7	22164.3	4429.9
Alexa405/Alexa647	18753.8	5230.2	18746.8	5230.9	1223.12646	8930.91992	344.96298	0.09851	1.23606	350.33701	8534.57520	6486	1	-1	1	-76	-49.8079	1926.10471	5.85033	18753.8	5230.2	18746.8	5230.9
Alexa405/Alexa647	9186.3	5311.8	9184.2	5312.0	1498.67798	11180.09766	348.68134	0.59303	1.04688	429.16696	10763.82617	812	1	-1	1	-17	-5.17664	2411.17812	5.28309	9186.3	5311.8	9184.2	5312.0
