Channel Name	X	Y	Xc	Yc	Height	Area	Width	Phi	Ax	BG	I	Frame	Length	Link	Valid	Z	Zc	Photons	Lateral Localization Accuracy	Xw	Yw	Xwc	Ywc
Alexa405/Alexa647	19003.6	11020.6	19002.3	11019.4	1451.95605	108520.79688	441.01538	1.17062	1.63800	511.86151	102834.60938	1192	4	-1	1	-317	-312.938	23404.35470	2.00932	19003.6	11020.6	19002.3	11019.4
Alexa405/Alexa647	17623.5	11547.7	17621.6	11545.9	1005.86444	14940.77344	343.39999	0.83116	1.65173	433.35645	15350.04883	4175	2	-1	1	-161	-147.245	3222.23178	5.01523	17623.5	11547.7	17621.6	11545.9
Alexa405/Alexa647	17616.6	11552.5	17614.7	11550.8	1262.65576	34996.09375	326.85214	1.34730	1.67829	426.11243	35672.25781	4178	4	-1	1	-145	-131.253	7547.50255	2.88695	17616.6	11552.5	17614.7	11550.8
Alexa405/Alexa647	17615.2	11626.5	17613.3	11624.7	1234.58203	10684.12891	375.55161	1.08323	1.23208	430.88409	10480.05664	3793	1	-1	1	-110	-95.2355	2304.21403	6.12887	17615.2	11626.5	17613.3	11624.7
Alexa405/Alexa647	17615.6	11577.8	17613.7	11576.1	1087.99500	8972.93555	366.61807	0.44587	1.73751	411.61279	8641.55273	4154	1	-1	1	-207	-193.189	1935.16609	6.68647	17615.6	11577.8	17613.7	11576.1
Alexa405/Alexa647	18785.8	11615.2	18783.9	11613.5	1825.38770	15637.89453	373.65570	0.71930	1.34903	437.80698	15465.75586	3898	1	-1	1	-141	-126.513	3372.57780	4.57146	18785.8	11615.2	18783.9	11613.5
Alexa405/Alexa647	19375.3	12463.0	19373.4	12461.3	1233.11804	10641.92188	375.03149	0.01209	1.63300	515.86493	10344.72656	1851	1	-1	1	-203	-193.07	2295.11137	6.46941	19375.3	12463.0	19373.4	12461.3
Alexa405/Alexa647	17706.1	12567.8	17704.2	12566.0	1132.46118	15331.89453	336.46832	0.28998	0.88445	495.17114	15099.44336	5115	2	-1	1	62	72.7006	3306.58370	4.95453	17706.1	12567.8	17704.2	12566.0
Alexa405/Alexa647	16038.6	12610.0	16036.6	12608.3	1066.27026	8500.40430	360.45096	0.90766	0.76388	454.88809	8587.91699	2342	1	-1	1	174	189.625	1833.25669	7.00548	16038.6	12610.0	16036.6	12608.3
Alexa405/Alexa647	19387.1	12592.9	19386.9	12592.7	2069.11743	14442.32520	337.27646	0.84666	1.57585	703.69208	14792.77734	623	1	-1	1	-141	-140.288	3114.73295	4.71380	19387.1	12592.9	19386.9	12592.7
Alexa405/Alexa647	19372.3	12604.8	19370.4	12603.0	1319.65979	8942.95508	332.33002	0.90571	1.53194	502.35358	8896.62500	1666	1	-1	1	-127	-119.216	1928.70029	6.09850	19372.3	12604.8	19370.4	12603.0
Alexa405/Alexa647	20761.1	10372.1	20761.1	10372.0	2052.86938	78511.61719	391.86911	0.12171	1.80906	605.65027	77612.20313	531	5	-1	1	-257	-256.829	16932.36494	2.38431	20761.1	10372.1	20761.1	10372.0
Alexa405/Alexa647	20751.4	10382.5	20751.3	10382.4	1214.77942	13280.18652	422.09811	0.71820	1.69374	600.48785	12785.92480	562	1	-1	1	-291	-290.647	2864.09799	6.85613	20751.4	10382.5	20751.3	10382.4
Alexa405/Alexa647	19657.1	11051.7	19655.1	11050.0	1081.21301	13080.55566	444.03534	0.43584	1.84819	439.43915	12649.23828	3789	1	-1	1	-350	-335.225	2821.04420	6.82629	19657.1	11051.7	19655.1	11050.0
Alexa405/Alexa647	19702.5	12002.1	19700.6	12000.3	1685.32202	13342.72070	359.20367	0.82228	1.12073	488.00040	12332.99023	5046	1	-1	1	-54	-43.0516	2877.58455	4.99175	19702.5	12002.1	19700.6	12000.3
Alexa405/Alexa647	20759.0	10382.8	20758.9	10382.7	1104.25073	9910.62695	382.45184	0.80439	2.00863	567.94507	9753.92188	560	1	-1	1	-267	-266.659	2137.39518	7.29779	20759.0	10382.8	20758.9	10382.7
Alexa405/Alexa647	20765.6	10380.0	20765.5	10380.0	1290.38757	124508.93750	403.57825	0.18756	1.77080	596.98169	123613.32031	541	9	-1	1	-270	-269.77	26852.46902	2.05140	20765.6	10380.0	20765.5	10380.0
Alexa405/Alexa647	21274.4	10375.6	21272.4	10373.8	1242.54480	19215.00000	357.49008	0.45146	1.26119	467.25375	18649.66992	6741	2	-1	1	-97	-80.3978	4144.04140	4.46884	21274.4	10375.6	21272.4	10373.8
Alexa405/Alexa647	20772.5	10391.7	20772.5	10391.7	1009.96619	23598.39063	416.64795	0.96071	1.59602	604.64526	22583.83008	474	2	-1	1	-264	-264	5089.39411	5.24790	20772.5	10391.7	20772.5	10391.7
Alexa405/Alexa647	20764.8	10403.5	20764.7	10403.4	1180.38062	11193.33008	393.12317	0.28420	1.87599	590.97284	10608.95020	558	1	-1	1	-268	-267.67	2414.03192	6.99280	20764.8	10403.5	20764.7	10403.4
Alexa405/Alexa647	21018.9	10682.4	21018.9	10682.4	1002.91187	15157.88086	332.35156	0.00555	0.76329	959.11957	13818.02246	27	2	-1	1	127	127	3269.05469	6.16790	21018.9	10682.4	21018.9	10682.4
Alexa405/Alexa647	21035.8	10686.0	21035.8	10686.0	1477.22083	26826.03516	320.59988	0.35647	0.81502	926.49725	25639.70508	23	3	-1	1	91	91	5785.49052	4.05022	21035.8	10686.0	21035.8	10686.0
Alexa405/Alexa647	21539.9	12066.8	21538.0	12065.1	1129.87769	28406.81641	350.72253	0.37221	0.60124	500.70743	28566.71680	8493	3	-1	1	241	256.255	6126.41287	3.65658	21539.9	12066.8	21538.0	12065.1
Alexa405/Alexa647	22025.6	10647.5	22023.7	10645.7	1075.01233	8942.78320	368.20499	1.22974	0.78530	473.92917	8839.47852	8838	1	-1	1	177	192.255	1928.66323	7.04482	22025.6	10647.5	22023.7	10645.7
Alexa405/Alexa647	22053.2	10641.7	22051.3	10640.0	1105.82422	17469.45508	339.11099	0.39132	0.87969	492.30920	16583.54102	8829	2	-1	1	65	80.2545	3767.58497	4.50775	22053.2	10641.7	22051.3	10640.0
Alexa405/Alexa647	22051.2	10681.5	22049.3	10679.7	1061.94556	6142.65527	307.03436	0.87634	0.90998	469.40991	5971.75244	8906	1	-1	1	50	65.2545	1324.76803	7.12839	22051.2	10681.5	22049.3	10679.7
Alexa405/Alexa647	22054.4	10642.5	22052.4	10640.7	1207.78589	8513.17578	338.93066	0.38063	0.90764	507.15216	8037.19580	8826	1	-1	1	50	65.2545	1836.01108	6.56061	22054.4	10642.5	22052.4	10640.7
Alexa405/Alexa647	16038.4	12609.4	16037.6	12608.7	1472.32288	19120.27930	312.08792	0.66954	0.85153	549.54529	18292.73438	903	2	-1	1	72	74.3607	4123.61328	3.81130	16038.4	12609.4	16037.6	12608.7
Alexa405/Alexa647	16055.4	12617.7	16054.5	12616.9	1861.85486	20847.92188	327.06195	0.20813	0.75743	505.33911	19728.04297	947	2	-1	1	124	126.62	4496.20877	3.73932	16055.4	12617.7	16054.5	12616.9
Alexa405/Alexa647	16032.2	12619.9	16030.3	12618.2	1037.99683	6993.40918	331.36490	0.12625	0.73331	459.64359	6364.91064	1614	1	-1	1	142	149.181	1508.24758	7.19796	16032.2	12619.9	16030.3	12618.2
Alexa405/Alexa647	16054.5	12620.8	16052.6	12619.1	1186.38916	15591.61328	323.23883	0.32945	0.76527	451.78537	14733.73145	2297	2	-1	1	117	132.103	3362.59646	4.46451	16054.5	12620.8	16052.6	12619.1
Alexa405/Alexa647	16062.2	12621.2	16060.3	12619.4	1020.01379	6504.65918	322.38089	0.38875	0.75227	461.25391	6195.65234	2225	1	-1	1	122	136.268	1402.84033	7.31436	16062.2	12621.2	16060.3	12619.4
Alexa405/Alexa647	16068.1	12615.9	16067.0	12614.8	1028.96863	6977.90820	332.44638	0.08312	0.97477	472.71542	7005.11475	1102	1	-1	1	21	24.5323	1504.90453	7.31250	16068.1	12615.9	16067.0	12614.8
Alexa405/Alexa647	19385.4	12614.7	19385.0	12614.3	1367.67065	17090.50195	319.34604	1.03872	1.38006	598.91284	17077.35938	720	2	-1	1	-84	-82.7166	3685.85728	4.42885	19385.4	12614.7	19385.0	12614.3
Alexa405/Alexa647	22056.6	10633.7	22054.7	10632.0	1342.71802	8901.06250	328.69156	0.20295	1.08513	508.97049	8491.73828	8824	1	-1	1	-17	-1.74545	1919.66545	6.04043	22056.6	10633.7	22054.7	10632.0
Alexa405/Alexa647	22061.7	10644.7	22059.8	10643.0	1354.86865	9656.30859	340.81366	0.44284	0.92815	487.51669	9067.08203	8835	1	-1	1	40	55.2545	2082.54711	5.91703	22061.7	10644.7	22059.8	10643.0
Alexa405/Alexa647	22113.8	10399.2	22111.9	10397.5	1220.73145	7044.28613	306.66803	1.01814	1.06421	521.26984	6886.25342	2045	1	-1	1	1	13.1799	1519.22006	6.57871	22113.8	10399.2	22111.9	10397.5
Alexa405/Alexa647	22821.0	9694.1	22820.7	9693.8	1077.62061	10698.80664	402.24878	0.41066	1.68891	583.72852	10279.50098	696	1	-1	1	-255	-253.858	2307.37953	7.50943	22821.0	9694.1	22820.7	9693.8
Alexa405/Alexa647	22828.0	9745.6	22827.6	9745.3	1156.46643	11471.30078	402.06830	0.11595	1.86629	606.95648	11404.52344	701	1	-1	1	-281	-279.828	2473.98103	7.17275	22828.0	9745.6	22827.6	9745.3
Alexa405/Alexa647	22828.1	9697.9	22827.7	9697.5	1993.98743	166604.96875	397.59637	0.23550	1.71956	604.95532	159876.21875	684	11	-1	1	-253	-251.929	35931.19380	1.69162	22828.1	9697.9	22827.7	9697.5
Alexa405/Alexa647	24170.3	9855.2	24168.4	9853.5	1434.08984	9811.93750	333.92523	1.00063	1.60422	576.95410	9836.60547	1483	1	-1	1	-141	-135.225	2116.11112	5.94588	24170.3	9855.2	24168.4	9853.5
Alexa405/Alexa647	22482.3	10333.1	22480.3	10331.4	2110.03149	13187.36230	319.14981	0.59534	1.10846	533.21490	12720.62695	3065	1	-1	1	-18	-1.60035	2844.07887	4.32920	22482.3	10333.1	22480.3	10331.4
Alexa405/Alexa647	22149.7	10370.4	22147.8	10368.6	1043.98364	6239.32422	312.09152	0.66748	0.86081	540.96027	6094.99365	2042	1	-1	1	68	80.1451	1345.61634	7.55908	22149.7	10370.4	22147.8	10368.6
Alexa405/Alexa647	22525.4	10383.9	22523.5	10382.1	2584.71167	21766.83398	370.46878	0.96217	1.21840	471.56784	21489.12500	7908	1	-1	1	-100	-84.7455	4694.38778	3.61810	22525.4	10383.9	22523.5	10382.1
Alexa405/Alexa647	22697.1	10369.7	22695.2	10368.0	1541.99963	8528.70703	300.23376	1.16898	0.94536	551.00848	8302.78906	1903	1	-1	1	38	48.5327	1839.36066	5.55880	22697.1	10369.7	22695.2	10368.0
Alexa405/Alexa647	22084.8	10644.8	22082.9	10643.0	1048.42334	38173.57813	363.67508	1.31025	0.87096	469.30771	36000.56641	8846	4	-1	1	81	96.2545	8232.78107	3.26776	22084.8	10644.8	22082.9	10643.0
Alexa405/Alexa647	22062.4	10650.1	22060.5	10648.3	1034.84814	7815.85010	350.84061	0.83113	0.91534	472.49756	7202.56104	8821	1	-1	1	46	61.2545	1685.62094	7.26768	22062.4	10650.1	22060.5	10648.3
Alexa405/Alexa647	24305.4	9324.6	24303.4	9322.9	1061.31165	10630.60840	404.03375	0.85772	2.14271	498.03320	10480.50586	8884	1	-1	1	-315	-299.745	2292.67142	7.21803	24305.4	9324.6	24303.4	9322.9
Alexa405/Alexa647	22118.2	10655.5	22116.3	10653.7	1082.43030	8079.38184	348.77805	0.72814	0.95004	488.96939	7632.76563	8843	1	-1	1	27	42.2545	1742.45604	7.08331	22118.2	10655.5	22116.3	10653.7
Alexa405/Alexa647	22081.7	10666.4	22079.8	10664.6	2126.99463	12160.49805	305.24777	0.94499	0.84560	522.44232	11852.94141	8904	1	-1	1	73	88.2545	2622.61813	4.29076	22081.7	10666.4	22079.8	10664.6
Alexa405/Alexa647	22091.2	10681.8	22089.3	10680.0	1173.53699	6226.72949	294.06387	1.42666	0.95397	458.51141	6153.21436	8628	1	-1	1	37	52.2545	1342.90007	6.54317	22091.2	10681.8	22089.3	10680.0
Alexa405/Alexa647	22168.2	10655.8	22166.3	10654.0	1129.14478	16297.83887	334.92212	0.15096	0.79237	495.92755	15193.62207	8807	2	-1	1	113	128.255	3514.90601	4.68355	22168.2	10655.8	22166.3	10654.0
Alexa405/Alexa647	23581.5	10833.4	23579.6	10831.7	1479.73340	8379.18750	303.78705	1.03004	0.79779	508.31827	8075.04346	3670	1	-1	1	90	105.09	1807.11423	5.60962	23581.5	10833.4	23579.6	10831.7
Alexa405/Alexa647	22857.6	10898.1	22855.6	10896.4	1141.02368	8372.31348	345.80832	0.28129	1.16019	538.46472	7775.38281	2189	1	-1	1	-55	-41.1498	1805.63173	6.99655	22857.6	10898.1	22855.6	10896.4
Alexa405/Alexa647	24027.5	11012.0	24025.6	11010.2	1734.40942	19172.49414	424.44708	0.51701	0.59743	546.48236	18285.11719	5262	1	-1	1	374	384.173	4134.87429	5.01184	24027.5	11012.0	24025.6	11010.2
Alexa405/Alexa647	25398.4	11196.5	25396.5	11194.7	1036.72192	7155.50293	335.38913	0.20421	0.81445	509.36209	6900.94727	8120	1	-1	1	101	116.255	1543.20585	7.44119	25398.4	11196.5	25396.5	11194.7
Alexa405/Alexa647	25402.0	11177.1	25400.1	11175.4	1065.18555	6095.65674	305.39200	0.93987	0.90079	529.26953	6056.26221	8296	1	-1	1	53	68.2545	1314.63200	7.38667	25402.0	11177.1	25400.1	11175.4
Alexa405/Alexa647	25400.3	11214.2	25398.4	11212.5	1024.15210	6069.97314	310.79297	0.85863	1.06575	526.26990	6068.25244	8131	1	-1	1	-1	14.2545	1309.09290	7.61197	25400.3	11214.2	25398.4	11212.5
Alexa405/Alexa647	25401.1	11181.4	25399.1	11179.7	1157.48914	7915.95020	333.85132	0.10450	1.00386	500.72177	7919.95557	7904	1	-1	1	9	24.2545	1707.20923	6.76583	25401.1	11181.4	25399.1	11179.7
