0.0000	255
0.0100	255
0.0200	255
0.0300	255
0.0400	255
0.0500	255
0.0600	255
0.0700	255
0.0800	255
0.0900	255
0.1000	255
0.1100	255
0.1200	255
0.1300	255
0.1400	255
0.1500	255
0.1600	255
0.1700	255
0.1800	255
0.1900	255
0.2000	255
0.2100	255
0.2200	255
0.2300	255
0.2400	255
0.2500	255
0.2600	255
0.2700	255
0.2800	255
0.2900	255
0.3000	255
0.3100	255
0.3200	255
0.3300	255
0.3400	255
0.3500	255
0.3600	255
0.3700	255
0.3800	255
0.3900	255
0.4000	193
0.4100	8
0.4200	174
0.4300	255
0.4400	255
0.4500	255
0.4600	255
0.4700	255
0.4800	255
0.4900	255
0.5000	255
0.5100	255
0.5200	255
0.5300	255
0.5400	255
0.5500	255
0.5600	255
0.5700	255
0.5800	255
0.5900	255
0.6000	255
0.6100	255
0.6200	255
0.6300	255
0.6400	255
0.6500	255
0.6600	255
0.6700	255
0.6800	255
0.6900	255
0.7000	255
0.7100	255
0.7200	255
0.7300	255
0.7400	255
0.7500	255
0.7600	255
0.7700	255
0.7800	100
0.7900	82
0.8000	255
0.8100	255
0.8200	255
0.8300	255
0.8400	255
0.8500	255
0.8600	255
0.8700	255
0.8800	255
0.8900	255
0.9000	255
0.9100	255
0.9200	255
0.9300	255
0.9400	255
0.9500	255
0.9600	255
0.9700	255
0.9800	255
0.9900	255
1.0000	255
1.0100	255
1.0200	255
1.0300	255
1.0400	255
1.0500	255
1.0600	255
1.0700	255
1.0800	255
1.0900	255
1.1000	255
1.1100	255
1.1200	255
1.1300	255
1.1400	255
1.1500	255
1.1600	255
1.1700	255
1.1800	255
1.1900	223
1.2000	39
1.2100	143
1.2200	255
1.2300	255
1.2400	255
1.2500	255
1.2600	255
1.2700	255
1.2800	255
1.2900	255
1.3000	255
1.3100	255
1.3200	255
1.3300	255
1.3400	255
1.3500	255
1.3600	255
1.3700	255
1.3800	255
1.3900	255
1.4000	255
1.4100	255
1.4200	255
1.4300	255
1.4400	255
1.4500	255
1.4600	255
1.4700	255
1.4800	255
1.4900	255
1.5000	255
1.5100	255
1.5200	255
1.5300	255
1.5400	255
1.5500	255
1.5600	255
1.5700	255
1.5800	203
1.5900	18
1.6000	164
1.6100	255
1.6200	255
1.6300	255
1.6400	255
1.6500	255
1.6600	255
1.6700	255
1.6800	255
1.6900	255
1.7000	255
1.7100	255
1.7200	255
1.7300	254
1.7400	70
1.7500	113
1.7600	255
1.7700	255
1.7800	255
1.7900	255
1.8000	255
1.8100	255
1.8200	255
1.8300	255
1.8400	255
1.8500	255
1.8600	255
1.8700	255
1.8800	255
1.8900	255
1.9000	255
1.9100	255
1.9200	255
1.9300	255
1.9400	255
1.9500	255
1.9600	255
1.9700	182
1.9800	0
1.9900	184
2.0000	255
2.0100	255
2.0200	255
2.0300	255
2.0400	255
2.0500	255
2.0600	255
2.0700	255
2.0800	255
2.0900	255
2.1000	255
2.1100	255
2.1200	255
2.1300	255
2.1400	255
2.1500	255
2.1600	255
2.1700	255
2.1800	255
2.1900	255
2.2000	255
2.2100	255
2.2200	255
2.2300	255
2.2400	255
2.2500	255
2.2600	255
2.2700	255
2.2800	255
2.2900	255
2.3000	255
2.3100	255
2.3200	255
2.3300	255
2.3400	255
2.3500	255
2.3600	255
2.3700	255
2.3800	255
2.3900	255
2.4000	255
2.4100	255
2.4200	255
2.4300	255
2.4400	255
2.4500	255
2.4600	255
2.4700	255
2.4800	255
2.4900	255
2.5000	255
2.5100	255
2.5200	255
2.5300	255
2.5400	255
2.5500	255
2.5600	255
2.5700	255
2.5800	255
2.5900	255
2.6000	255
2.6100	255
2.6200	255
2.6300	255
2.6400	255
2.6500	255
2.6600	255
2.6700	255
2.6800	255
2.6900	255
2.7000	255
2.7100	255
2.7200	255
2.7300	255
2.7400	255
2.7500	255
2.7600	255
2.7700	255
2.7800	255
2.7900	255
2.8000	255
2.8100	255
2.8200	255
2.8300	255
2.8400	255
2.8500	255
2.8600	255
2.8700	255
2.8800	255
2.8900	255
2.9000	255
2.9100	255
2.9200	255
2.9300	255
2.9400	255
2.9500	255
2.9600	255
2.9700	255
2.9800	255
2.9900	255
3.0000	255
3.0100	255
3.0200	255
3.0300	255
3.0400	255
3.0500	255
3.0600	255
3.0700	255
3.0800	255
3.0900	255
3.1000	255
3.1100	255
3.1200	255
3.1300	255
3.1400	255
3.1500	255
3.1600	255
3.1700	255
3.1800	255
3.1900	255
