Channel Name	X	Y	Xc	Yc	Height	Area	Width	Phi	Ax	BG	I	Frame	Length	Link	Valid	Z	Zc	Photons	Lateral Localization Accuracy	Xw	Yw	Xwc	Ywc
Alexa405/Alexa647	22465.1	6016.8	22497.2	6000.8	1074.16003	35931.45313	371.58792	0.62999	1.36078	395.31543	34749.07031	2071	3	-1	1	-141	-134.48	7749.22870	3.11544	22465.1	6016.8	22497.2	6000.8
Alexa405/Alexa647	22450.5	6020.5	22482.9	6004.4	1273.81824	12600.54102	401.51422	1.13962	1.44922	402.18024	12018.69141	2079	1	-1	1	-208	-201.427	2717.52088	5.85848	22450.5	6020.5	22482.9	6004.4
Alexa405/Alexa647	24107.8	6072.7	24124.5	6060.4	1063.88855	31777.78125	415.07870	1.49300	1.43167	477.26117	30581.71875	1461	2	-1	1	-227	-224.398	6853.41875	3.81688	24107.8	6072.7	24124.5	6060.4
Alexa405/Alexa647	24116.7	6075.3	24133.8	6062.7	2141.63428	30203.54688	383.56494	0.67522	1.46182	463.07550	29062.71484	1485	2	-1	1	-182	-179.333	6513.90834	3.49540	24116.7	6075.3	24133.8	6062.7
Alexa405/Alexa647	24091.3	6076.6	24104.2	6067.0	1109.02966	9684.29785	377.24417	1.46760	1.10231	479.58017	8960.49512	1244	1	-1	1	-66	-63.9868	2088.58346	6.89079	24091.3	6076.6	24104.2	6067.0
Alexa405/Alexa647	24093.3	6078.0	24101.7	6071.7	1165.17285	19909.05469	372.07886	1.11305	1.17834	487.93246	18728.87109	988	2	-1	1	-89	-87.6814	4293.72610	4.68673	24093.3	6078.0	24101.7	6071.7
Alexa405/Alexa647	24024.6	6120.5	24058.5	6104.1	1081.72546	12419.62402	432.56937	1.39270	1.54770	439.85941	11801.92090	2141	1	-1	1	-285	-278.012	2678.50305	6.82865	24024.6	6120.5	24058.5	6104.1
Alexa405/Alexa647	24064.4	6132.3	24101.9	6115.1	1131.55566	21426.36328	389.68433	1.03754	1.38953	443.45917	21368.85742	2279	2	-1	1	-174	-166.089	4620.95949	4.61901	24064.4	6132.3	24101.9	6115.1
Alexa405/Alexa647	23991.7	6160.9	24017.0	6146.3	1130.90320	12263.82324	420.39764	0.81268	1.65813	421.69562	11599.65332	1805	1	-1	1	-282	-277.26	2644.90197	6.51119	23991.7	6160.9	24017.0	6146.3
Alexa405/Alexa647	15228.1	6199.7	15228.1	6199.7	1340.50122	9469.51953	339.30511	0.29944	0.78778	527.72913	9002.77148	141	1	-1	1	121	121	2042.26287	6.10751	15228.1	6199.7	15228.1	6199.7
Alexa405/Alexa647	24029.7	6141.0	24062.6	6124.9	1074.56409	49005.24219	421.83374	1.27324	1.53163	421.82782	48200.73438	2101	4	-1	1	-262	-255.28	10568.81357	3.27602	24029.7	6141.0	24062.6	6124.9
Alexa405/Alexa647	24008.9	6167.8	24052.2	6149.4	1213.98828	130156.06250	419.18658	1.35696	1.49409	405.78348	124128.04688	3151	9	-1	1	-249	-239.597	28070.36753	1.87944	24008.9	6167.8	24052.2	6149.4
Alexa405/Alexa647	24011.1	6171.2	24054.4	6152.8	1247.89319	12189.32422	398.98923	0.74037	1.55982	434.63013	11431.94531	3930	1	-1	1	-227	-217.597	2628.83499	6.08394	24011.1	6171.2	24054.4	6152.8
Alexa405/Alexa647	24018.9	6177.2	24062.2	6158.8	1085.22131	25548.47070	432.00934	1.03773	1.64229	396.81512	24678.19141	3944	2	-1	1	-300	-290.597	5509.96203	4.57040	24018.9	6177.2	24062.2	6158.8
Alexa405/Alexa647	8373.6	6978.0	8416.9	6959.6	1006.43549	8264.55566	365.82791	1.11196	1.09094	307.21051	7706.73682	7605	1	-1	1	-50	-40.5971	1782.39193	6.54656	8373.6	6978.0	8416.9	6959.6
Alexa405/Alexa647	9586.7	6592.0	9630.0	6573.6	1213.73828	11664.27734	395.75504	1.20448	0.70168	297.26324	11477.78711	5145	1	-1	1	291	300.403	2515.59970	5.62510	9586.7	6592.0	9630.0	6573.6
Alexa405/Alexa647	12236.2	6759.9	12279.5	6741.5	1047.77844	12128.30078	434.33548	1.19284	1.60857	295.52527	11395.61523	7151	1	-1	1	-299	-289.597	2615.67424	6.25791	12236.2	6759.9	12279.5	6741.5
Alexa405/Alexa647	23098.8	7058.5	23142.1	7040.1	1306.43311	19691.63281	360.31137	0.46717	1.29217	406.47058	18864.20703	4248	2	-1	1	-109	-99.5971	4246.83537	4.26437	23098.8	7058.5	23142.1	7040.1
Alexa405/Alexa647	24055.6	6199.9	24098.9	6181.5	1028.44116	12380.68457	442.93765	1.44902	1.57177	398.76443	11887.24414	2605	1	-1	1	-309	-299.597	2670.10510	6.90083	24055.6	6199.9	24098.9	6181.5
Alexa405/Alexa647	24091.3	6157.8	24105.9	6147.0	1141.94263	11947.94922	412.93771	0.61108	1.68334	470.75870	11731.44531	1344	1	-1	1	-273	-270.715	2576.77836	6.67953	24091.3	6157.8	24105.9	6147.0
Alexa405/Alexa647	24070.0	6140.8	24107.5	6123.7	1026.12964	22580.17969	419.45447	1.33358	1.50219	420.55518	21782.13672	2276	2	-1	1	-251	-243.109	4869.79961	4.89698	24070.0	6140.8	24107.5	6123.7
Alexa405/Alexa647	24081.3	6136.3	24118.7	6119.2	1061.25464	21502.51563	401.49637	1.29738	1.39947	455.16150	21297.69531	2273	2	-1	1	-196	-188.129	4637.38304	4.86695	24081.3	6136.3	24118.7	6119.2
Alexa405/Alexa647	24256.3	6103.2	24256.3	6103.2	1200.93323	7530.04736	319.66821	0.51941	1.06823	891.83868	7421.03320	77	1	-1	1	-7	-7	1623.98272	7.98202	24256.3	6103.2	24256.3	6103.2
Alexa405/Alexa647	24269.2	6476.3	24312.5	6457.9	1685.39185	238241.00000	412.78940	0.76735	1.63432	405.20514	227810.23438	9951	15	-1	1	-264	-254.597	51380.72175	1.32440	24269.2	6476.3	24312.5	6457.9
Alexa405/Alexa647	24272.1	6481.6	24315.4	6463.2	1315.99475	65146.36328	389.06387	0.82256	1.45756	391.07404	62270.04688	8281	5	-1	1	-189	-179.597	14049.92073	2.41762	24272.1	6481.6	24315.4	6463.2
Alexa405/Alexa647	24240.7	6595.5	24284.1	6577.1	1836.79895	14585.38574	359.73956	0.00815	1.48306	478.28113	14933.16016	6975	1	-1	1	-152	-142.597	3145.58639	4.65426	24240.7	6595.5	24284.1	6577.1
Alexa405/Alexa647	24255.0	6577.9	24298.3	6559.5	1209.61633	41807.60547	329.22507	0.34016	1.18040	406.96317	39929.68359	6395	4	-1	1	-46	-36.5971	9016.52085	2.52008	24255.0	6577.9	24298.3	6559.5
Alexa405/Alexa647	24237.2	6598.7	24280.5	6580.3	1023.25427	24336.90625	433.50974	0.46851	1.80970	394.89676	23427.58789	9047	2	-1	1	-327	-317.597	5248.66756	4.76859	24237.2	6598.7	24280.5	6580.3
Alexa405/Alexa647	24264.7	6596.0	24308.0	6577.6	1645.71313	24437.97070	354.40704	0.70123	1.09909	392.15424	23021.28906	6240	2	-1	1	-42	-32.5971	5270.46383	3.49996	24264.7	6596.0	24308.0	6577.6
Alexa405/Alexa647	24274.0	6484.1	24317.3	6465.7	1457.75903	123309.59375	406.38150	0.75721	1.60152	410.83090	116648.27344	9473	9	-1	1	-247	-237.597	26593.81016	1.87540	24274.0	6484.1	24317.3	6465.7
Alexa405/Alexa647	24269.4	6602.1	24312.7	6583.7	1826.34753	13033.78418	341.03864	0.12961	1.15255	409.25574	12429.60645	6243	1	-1	1	-48	-38.5971	2810.95713	4.51251	24269.4	6602.1	24312.7	6583.7
Alexa405/Alexa647	24238.4	6604.3	24281.7	6585.9	1191.95386	324309.84375	373.86795	0.65523	1.37555	445.52902	319637.09375	7103	17	-1	1	-148	-138.597	69942.93107	0.96430	24238.4	6604.3	24281.7	6585.9
Alexa405/Alexa647	24231.6	6611.8	24274.9	6593.4	1226.46448	129646.76563	369.73526	0.40016	1.42980	439.06482	128403.57813	7322	9	-1	1	-155	-145.597	27960.52900	1.59592	24231.6	6611.8	24274.9	6593.4
