Channel Name	X	Y	Xc	Yc	Height	Area	Width	Phi	Ax	BG	I	Frame	Length	Link	Valid	Z	Zc	Photons	Lateral Localization Accuracy	Xw	Yw	Xwc	Ywc
Alexa405/Alexa647	23278.3	1606.9	23075.3	1611.0	1003.55463	8348.06348	368.19882	0.17280	0.59054	437.05344	8220.12891	7654	1	-1	1	278	414.941	1800.40181	7.26366	23278.3	1606.9	23075.3	1611.0
Alexa405/Alexa647	23286.9	1614.5	23083.9	1618.6	1047.59900	8809.63184	370.20425	0.57890	0.54606	413.03104	8604.91406	7636	1	-1	1	299	435.587	1899.94687	6.89633	23286.9	1614.5	23083.9	1618.6
Alexa405/Alexa647	23280.1	1614.8	23077.1	1618.9	1139.57947	251617.92188	431.04288	0.16565	0.56168	456.93570	244312.73438	7077	14	-1	1	395	518.811	54265.68236	1.37345	23280.1	1614.8	23077.1	1618.9
Alexa405/Alexa647	23289.1	1618.8	23086.0	1622.9	1248.92200	80904.36719	424.11520	1.34658	0.67930	421.52936	76553.35938	8740	5	-1	1	351	522.08	17448.40216	2.37901	23289.1	1618.8	23086.0	1622.9
Alexa405/Alexa647	23291.5	1614.2	23088.4	1618.3	1668.52515	123354.10156	396.16165	0.21228	0.59407	469.59320	118807.90625	8190	8	-1	1	328	475.499	26603.40902	1.81189	23291.5	1614.2	23088.4	1618.3
Alexa405/Alexa647	23223.0	1604.9	23092.0	1600.3	1779.76855	38421.18750	432.09497	0.52541	0.59248	496.62589	36989.13672	3931	2	-1	1	388	443.927	8286.18224	3.54330	23223.0	1604.9	23092.0	1600.3
Alexa405/Alexa647	23231.3	1638.4	23028.3	1642.4	1304.00293	14774.24023	429.70789	0.78674	0.61835	418.21103	14041.61426	7937	1	-1	1	377	519.503	3186.31607	5.80676	23231.3	1638.4	23028.3	1642.4
Alexa405/Alexa647	23252.3	1634.6	23049.3	1638.7	1073.17017	10692.96680	402.97198	0.82511	0.64872	432.62708	10543.05176	7940	1	-1	1	322	464.562	2306.12007	6.84679	23252.3	1634.6	23049.3	1638.7
Alexa405/Alexa647	23239.4	1611.5	23097.2	1605.5	1121.11633	37500.83203	400.24701	0.24793	0.59336	491.24332	36031.44922	4269	3	-1	1	335	394.487	8087.69194	3.58569	23239.4	1611.5	23097.2	1605.5
Alexa405/Alexa647	23308.0	1618.7	23105.0	1622.8	1086.27600	9209.45996	371.71237	0.42092	0.65252	453.68683	8901.96191	8207	1	-1	1	260	408.227	1986.17660	6.89073	23308.0	1618.7	23105.0	1622.8
Alexa405/Alexa647	23314.3	1622.8	23111.3	1626.9	1002.35614	10830.74609	419.64133	0.92586	0.64082	464.93582	9944.24609	7204	1	-1	1	354	481.93	2335.83452	7.39489	23314.3	1622.8	23111.3	1626.9
Alexa405/Alexa647	23317.7	1630.1	23114.6	1634.2	1076.73694	8454.40234	357.72284	0.46964	0.69783	492.30148	8645.44824	7202	1	-1	1	209	336.865	1823.33559	7.12476	23317.7	1630.1	23114.6	1634.2
Alexa405/Alexa647	6309.0	2793.7	6198.0	2790.5	1245.32361	11370.77832	385.75720	0.86784	0.50504	327.87451	10928.39160	3315	1	-1	1	340	376.808	2452.30165	5.65649	6309.0	2793.7	6198.0	2790.5
Alexa405/Alexa647	6296.7	2805.2	6184.9	2802.1	1445.75366	13267.51855	386.72989	0.18854	0.60253	347.84924	12520.27637	3341	1	-1	1	308	345.615	2861.36592	5.13539	6296.7	2805.2	6184.9	2802.1
Alexa405/Alexa647	6310.8	2823.5	6198.5	2820.3	1251.53809	12176.59668	398.19974	0.30142	0.54434	340.95065	11712.72656	3355	1	-1	1	347	385.049	2626.09008	5.68638	6310.8	2823.5	6198.5	2820.3
Alexa405/Alexa647	6329.3	2798.3	6218.2	2795.1	1023.48340	10439.19922	407.71179	0.39311	0.60011	330.42163	9794.24219	3317	1	-1	1	346	382.87	2251.39078	6.57355	6329.3	2798.3	6218.2	2795.1
Alexa405/Alexa647	6370.3	2815.9	6258.8	2812.7	1233.79126	13295.45898	419.07419	1.13184	0.66235	326.45709	12801.00195	3332	1	-1	1	347	384.335	2867.39175	5.67813	6370.3	2815.9	6258.8	2812.7
Alexa405/Alexa647	6410.0	2830.1	6298.3	2826.9	1810.10242	18455.85938	407.63889	0.25141	0.58673	367.76804	17729.11914	3336	1	-1	1	350	387.459	3980.31982	4.40953	6410.0	2830.1	6298.3	2826.9
Alexa405/Alexa647	7341.1	3036.4	7138.1	3040.5	1254.17200	15380.54883	447.06165	0.55941	1.82058	290.65271	14823.62793	7370	1	-1	1	-352	-220.641	3317.07682	5.44535	7341.1	3036.4	7138.1	3040.5
Alexa405/Alexa647	7331.5	3041.6	7128.5	3045.6	1043.72900	12727.09570	445.79050	0.82867	1.74359	283.64575	12138.94141	7361	1	-1	1	-341	-209.818	2744.81455	6.20709	7331.5	3041.6	7128.5	3045.6
Alexa405/Alexa647	6189.2	3446.1	6189.2	3446.1	1396.78479	67324.28906	456.61606	1.16644	1.68143	681.71509	64652.46094	89	3	-1	1	-352	-352	14519.62745	3.05126	6189.2	3446.1	6189.2	3446.1
Alexa405/Alexa647	8196.9	3501.8	8021.6	3494.2	1063.15527	8354.24414	357.86172	0.51756	1.23764	302.10928	8500.93945	5480	1	-1	1	-91	-11.472	1801.73477	6.25503	8196.9	3501.8	8021.6	3494.2
Alexa405/Alexa647	8134.1	3491.0	8024.3	3487.8	1199.48901	17469.44922	349.73920	0.15091	1.28490	346.66599	17079.08594	3276	2	-1	1	-94	-57.2493	3767.58370	4.28261	8134.1	3491.0	8024.3	3487.8
Alexa405/Alexa647	8138.0	3514.6	8027.6	3511.4	1095.78271	25447.85938	354.14496	0.68119	1.10459	374.73972	24065.52344	3295	3	-1	1	-44	-7.26843	5488.26349	3.72300	8138.0	3514.6	8027.6	3511.4
Alexa405/Alexa647	8121.2	3520.4	8013.0	3517.1	1444.21643	10020.28027	336.26666	0.23421	1.25577	362.50455	10335.11426	3225	1	-1	1	-73	-36.198	2161.04379	5.21390	8121.2	3520.4	8013.0	3517.1
Alexa405/Alexa647	8141.4	3510.6	8031.6	3507.4	1069.13245	43928.57422	355.15808	0.54765	1.18476	354.94916	41867.55078	3279	5	-1	1	-72	-35.2523	9473.94382	2.77695	8141.4	3510.6	8031.6	3507.4
Alexa405/Alexa647	8145.4	3510.4	8035.3	3507.1	1171.01782	16655.50195	340.99527	0.12496	1.15432	381.04181	15934.91016	3285	2	-1	1	-49	-12.2584	3592.04214	4.38640	8145.4	3510.4	8035.3	3507.1
Alexa405/Alexa647	8150.8	3527.1	8040.7	3523.9	1220.07092	25950.98438	349.45654	0.63805	1.03670	394.85428	24570.92969	3288	3	-1	1	-14	22.7386	5596.77095	3.64547	8150.8	3527.1	8040.7	3523.9
Alexa405/Alexa647	9003.1	3528.8	8800.0	3532.8	1568.48071	35816.25781	344.87198	0.37666	0.75027	324.54965	34368.41016	9316	3	-1	1	152	348.173	7724.38487	2.67886	9003.1	3528.8	8800.0	3532.8
Alexa405/Alexa647	8916.3	3551.7	8741.0	3544.1	1138.81433	10558.58984	388.71970	0.00342	0.58115	338.04843	9529.42188	5480	1	-1	1	319	398.528	2277.13940	6.09899	8916.3	3551.7	8741.0	3544.1
Alexa405/Alexa647	8842.0	3576.4	8687.0	3569.3	1091.38538	12009.55762	423.48154	0.97677	0.64219	339.96191	11448.33301	4700	1	-1	1	360	422.721	2590.06526	6.29870	8842.0	3576.4	8687.0	3569.3
Alexa405/Alexa647	8921.1	3605.5	8753.6	3598.0	1450.09802	52574.74609	407.53592	0.17436	0.57964	339.63943	50487.48047	5181	4	-1	1	352	425.067	11338.63777	2.77531	8921.1	3605.5	8753.6	3598.0
Alexa405/Alexa647	8954.8	3596.9	8751.8	3601.0	1472.87244	22869.36719	373.99722	0.57473	0.66670	325.24738	22133.68359	9170	2	-1	1	259	448.516	4932.16781	3.79955	8954.8	3596.9	8751.8	3601.0
Alexa405/Alexa647	8924.7	3602.7	8721.7	3606.7	1150.27539	12120.48242	414.39935	0.80068	0.63352	314.60828	11374.70996	9173	1	-1	1	347	536.645	2613.98808	5.93167	8924.7	3602.7	8721.7	3606.7
Alexa405/Alexa647	8693.6	3611.9	8664.1	3611.2	1202.24915	13378.33008	425.85696	0.34152	0.52279	434.42120	13337.04590	1215	1	-1	1	398	408.009	2885.26431	6.25586	8693.6	3611.9	8664.1	3611.2
Alexa405/Alexa647	8907.2	3615.3	8722.3	3611.5	1027.17810	9977.21680	397.87061	0.63705	0.63521	337.42285	9332.20020	5835	1	-1	1	317	404.806	2151.75641	6.59688	8907.2	3615.3	8722.3	3611.5
Alexa405/Alexa647	8888.8	3618.0	8754.8	3613.0	1067.04761	11976.96777	427.70230	0.54499	0.59749	346.81821	11357.36230	4020	1	-1	1	379	436.669	2583.03671	6.44352	8888.8	3618.0	8754.8	3613.0
Alexa405/Alexa647	8976.6	3562.2	8773.5	3566.2	1181.17041	34429.75781	401.82248	1.31915	0.70524	298.62183	33453.71094	9642	3	-1	1	302	513.171	7425.36258	3.36475	8976.6	3562.2	8773.5	3566.2
Alexa405/Alexa647	8864.8	3574.0	8790.2	3570.3	1052.02087	10306.30859	399.57605	0.02463	0.57258	376.43881	9816.64160	2255	1	-1	1	341	369.74	2222.73066	6.67735	8864.8	3574.0	8790.2	3570.3
Alexa405/Alexa647	8976.4	3596.5	8773.4	3600.5	1277.59949	102015.51563	438.60422	1.09248	0.64018	327.54752	96489.47656	6974	7	-1	1	385	505.471	22001.38021	2.14465	8976.4	3596.5	8773.4	3600.5
Alexa405/Alexa647	8893.4	3615.6	8808.4	3611.0	1065.25464	11774.09180	424.42117	0.68904	0.61348	357.74429	11199.95020	2490	1	-1	1	370	403.298	2539.28306	6.50900	8893.4	3615.6	8808.4	3611.0
Alexa405/Alexa647	9013.4	3594.7	8810.3	3598.8	1201.14966	50649.35547	405.71585	0.35935	0.59876	332.09235	47488.07031	7266	4	-1	1	343	472.315	10923.39455	2.81940	9013.4	3594.7	8810.3	3598.8
Alexa405/Alexa647	8872.3	3612.7	8820.5	3610.8	1092.12109	10407.16992	394.08597	0.57329	0.52382	402.69321	9980.73828	1739	1	-1	1	347	365.359	2244.48312	6.61280	8872.3	3612.7	8820.5	3610.8
Alexa405/Alexa647	9029.5	3607.0	8826.5	3611.1	1177.05164	41879.29688	381.38718	0.44329	0.63746	311.39963	41315.05078	7924	4	-1	1	285	427.247	9031.98232	2.92093	9029.5	3607.0	8826.5	3611.1
Alexa405/Alexa647	8879.7	3609.3	8827.1	3607.4	1102.73608	10915.59766	401.65021	0.53977	0.52121	399.87851	10489.25195	1755	1	-1	1	361	379.685	2354.13420	6.54640	8879.7	3609.3	8827.1	3607.4
Alexa405/Alexa647	8945.2	3603.2	8846.0	3599.4	1113.74878	10485.72070	391.71082	0.16394	0.59414	349.17947	10313.71875	2937	1	-1	1	320	357.092	2261.42393	6.25701	8945.2	3603.2	8846.0	3599.4
Alexa405/Alexa647	23249.9	1695.8	23046.9	1699.9	1062.07214	7744.95898	344.74075	0.08234	0.65990	412.80640	8043.77637	8746	1	-1	1	203	374.337	1670.33207	6.83257	23249.9	1695.8	23046.9	1699.9
Alexa405/Alexa647	23272.8	1653.3	23069.8	1657.4	1472.29749	14844.32520	405.36148	0.41367	0.52929	506.06317	13841.78906	6920	1	-1	1	364	482.72	3201.43108	5.57827	23272.8	1653.3	23069.8	1657.4
Alexa405/Alexa647	23265.2	1677.4	23062.1	1681.5	1740.38708	173586.26563	415.84595	0.61350	0.61376	458.97284	163501.51563	8602	10	-1	1	355	520.163	37436.82915	1.58304	23265.2	1677.4	23062.1	1681.5
Alexa405/Alexa647	23277.1	1665.2	23074.1	1669.3	1159.56702	12632.44336	421.36243	0.14333	0.56615	457.38275	12246.77637	6925	1	-1	1	378	496.882	2724.40116	6.53813	23277.1	1665.2	23074.1	1669.3
Alexa405/Alexa647	23290.3	1668.0	23087.3	1672.1	1706.80627	79293.28906	417.40714	0.51327	0.60284	438.83179	73813.43750	6513	5	-1	1	361	466.52	17100.94577	2.38365	23290.3	1668.0	23087.3	1672.1
Alexa405/Alexa647	15392.7	1792.7	15193.7	1795.1	2040.14771	218709.98438	405.49289	0.11900	0.57628	386.84439	209922.25000	6353	12	-1	1	349	449.331	47168.52620	1.28926	15392.7	1792.7	15193.7	1795.1
Alexa405/Alexa647	15195.1	2052.6	15001.5	2052.6	1386.79187	11960.39160	374.91003	0.70506	0.68116	375.63647	11971.72363	6153	1	-1	1	255	350.221	2579.46178	5.40281	15195.1	2052.6	15001.5	2052.6
Alexa405/Alexa647	15080.6	2097.3	15041.3	2096.4	1671.07568	18857.51172	428.84879	0.52204	0.59454	485.38165	17531.64258	1455	1	-1	1	382	395.411	4066.94298	4.99476	15080.6	2097.3	15041.3	2096.4
Alexa405/Alexa647	15447.9	1768.1	15244.9	1772.1	1122.43201	50953.75000	372.47229	0.39764	0.64814	371.20740	49364.96875	9344	4	-1	1	264	461.461	10989.04240	2.54521	15447.9	1768.1	15244.9	1772.1
Alexa405/Alexa647	16616.6	2967.5	16415.9	2970.5	1669.06970	19651.87109	438.05106	0.02963	1.97108	405.38660	18958.60352	6416	1	-1	1	-353	-250.626	4238.26008	4.77540	16616.6	2967.5	16415.9	2970.5
Alexa405/Alexa647	16585.0	2974.2	16418.4	2966.8	1426.86987	77616.75781	445.64731	0.34345	1.87827	420.69998	75420.00000	5147	4	-1	1	-356	-283.664	16739.37331	2.49480	16585.0	2974.2	16418.4	2966.8
Alexa405/Alexa647	16313.4	3411.8	16110.3	3415.8	1360.46936	8256.10254	314.48737	0.74000	1.08480	370.53546	7900.61377	8889	1	-1	1	-9	168.468	1780.56887	5.49482	16313.4	3411.8	16110.3	3415.8
Alexa405/Alexa647	16339.8	3412.2	16136.8	3416.2	2604.02490	16404.90430	320.42346	0.70727	1.20989	382.86911	15786.27246	9311	1	-1	1	-47	148.943	3537.99649	3.48124	16339.8	3412.2	16136.8	3416.2
Alexa405/Alexa647	16829.9	2954.8	16626.9	2958.8	1300.86011	9337.53809	342.02744	0.20101	0.72849	402.53384	9302.31543	9121	1	-1	1	161	348.415	2013.79883	5.79085	16829.9	2954.8	16626.9	2958.8
Alexa405/Alexa647	18366.5	2060.2	18366.5	2060.2	3661.20557	75760.28125	379.52737	0.92252	0.69866	1020.87238	73937.39844	152	3	-1	1	257	257	16338.99258	2.34098	18366.5	2060.2	18366.5	2060.2
Alexa405/Alexa647	18399.4	2065.9	18398.3	2065.9	1298.70227	9559.57910	346.35751	0.26321	0.62731	823.31195	9426.08203	528	1	-1	1	221	225.643	2061.68575	7.24025	18399.4	2065.9	18398.3	2065.9
Alexa405/Alexa647	18118.6	2838.8	18052.5	2835.8	2628.23413	48571.33203	375.10739	1.05623	1.23725	496.22043	48800.85547	2063	3	-1	1	-111	-86.0421	10475.23347	2.66672	18118.6	2838.8	18052.5	2835.8
Alexa405/Alexa647	20517.7	2869.4	20379.2	2863.8	3652.86157	40034.68359	352.23959	0.59681	1.11366	518.14209	37240.89453	4159	2	-1	1	-45	13.6839	8634.16011	2.58218	20517.7	2869.4	20379.2	2863.8
Alexa405/Alexa647	23279.3	1718.3	23076.3	1722.4	1095.38550	9870.64063	383.22092	0.15414	0.60348	443.82233	9715.21875	8613	1	-1	1	301	466.635	2128.77145	6.79444	23279.3	1718.3	23076.3	1722.4
Alexa405/Alexa647	23283.5	1721.2	23080.4	1725.3	1120.55713	8871.75586	359.20950	0.33394	0.58808	465.69098	8930.81641	8615	1	-1	1	262	427.72	1913.34497	6.77969	23283.5	1721.2	23080.4	1725.3
Alexa405/Alexa647	20482.2	3330.1	20482.2	3330.1	1789.68884	57586.89063	409.19104	1.39099	1.42456	1078.70703	54981.50781	446	2	-1	1	-215	-211.503	12419.59194	2.95372	20482.2	3330.1	20482.2	3330.1
Alexa405/Alexa647	20483.1	3345.8	20483.1	3345.8	3844.15552	137887.34375	411.34531	1.15305	1.50929	1099.49695	131368.43750	449	4	-1	1	-238	-234.461	29737.74976	1.83738	20483.1	3345.8	20483.1	3345.8
Alexa405/Alexa647	21627.1	3319.1	21456.8	3311.6	2031.10095	40906.03516	439.26437	0.24947	1.89041	472.14215	39617.20703	5289	2	-1	1	-347	-271.609	8822.08188	3.41754	21627.1	3319.1	21456.8	3311.6
Alexa405/Alexa647	21531.6	3334.0	21460.7	3330.5	1313.05969	153054.50000	451.91394	1.12874	1.68000	720.41150	148576.40625	2171	5	-1	1	-343	-315.889	33008.80485	1.85301	21531.6	3334.0	21460.7	3330.5
Alexa405/Alexa647	21567.0	3356.0	21472.7	3351.9	1298.46753	15792.75195	445.21872	1.13762	1.65965	752.56281	15722.67285	2781	1	-1	1	-328	-290.751	3405.97544	6.99013	21567.0	3356.0	21472.7	3351.9
Alexa405/Alexa647	21174.9	3378.8	20971.9	3382.9	1076.76965	7785.47168	343.27417	0.48793	0.98101	487.87659	7232.08496	7484	1	-1	1	14	147.599	1679.06932	7.11141	21174.9	3378.8	20971.9	3382.9
Alexa405/Alexa647	23292.4	1707.5	23089.3	1711.5	1022.53687	18392.31250	384.39792	0.24746	0.61168	417.51471	17682.97266	6519	2	-1	1	300	405.714	3966.61486	5.01642	23292.4	1707.5	23089.3	1711.5
Alexa405/Alexa647	23293.0	1684.4	23089.9	1688.4	1582.87073	48341.91016	432.89618	0.35386	0.57674	454.54257	45118.71484	7931	3	-1	1	393	535.385	10425.75474	3.24358	23293.0	1684.4	23089.9	1688.4
Alexa405/Alexa647	23319.3	1706.0	23116.3	1710.0	1210.48474	26918.88672	359.87253	0.05602	0.61947	432.29984	26212.51758	8158	3	-1	1	251	397.846	5805.51554	3.80444	23319.3	1706.0	23116.3	1710.0
Alexa405/Alexa647	17369.7	3514.9	17166.7	3519.0	1170.96643	6328.51904	296.78290	1.31046	0.94619	447.13208	6000.69775	7151	1	-1	1	39	165.211	1364.85272	6.50438	17369.7	3514.9	17166.7	3519.0
Alexa405/Alexa647	17367.9	3550.4	17258.5	3547.2	2682.99854	36993.10156	385.15179	0.70137	0.66068	566.16821	37399.10156	3263	2	-1	1	284	320.764	7978.19123	3.17637	17367.9	3550.4	17258.5	3547.2
Alexa405/Alexa647	18323.3	3591.8	18120.2	3595.8	2610.80811	40410.71094	350.80847	0.58041	0.75473	416.90704	38828.42188	7727	2	-1	1	160	298.375	8715.25680	2.44382	18323.3	3591.8	18120.2	3595.8
Alexa405/Alexa647	18338.0	3586.9	18135.0	3590.9	3184.52344	22535.86133	339.60565	0.39763	0.92641	447.55695	21517.07617	8591	1	-1	1	41	205.691	4860.24161	3.11481	18338.0	3586.9	18135.0	3590.9
Alexa405/Alexa647	18331.1	3595.1	18128.0	3599.2	2757.95923	47641.32813	353.65219	0.86328	0.81343	445.22552	45946.48828	8173	2	-1	1	121	268.141	10274.66231	2.23484	18331.1	3595.1	18128.0	3599.2
Alexa405/Alexa647	18339.4	3580.5	18136.3	3584.6	1993.62097	126555.50000	343.51822	0.55361	0.86080	494.26889	120589.67188	8444	6	-1	1	78	236.389	27293.84502	1.37538	18339.4	3580.5	18136.3	3584.6
Alexa405/Alexa647	18367.0	3586.1	18163.9	3590.1	1827.65674	13767.64648	350.38263	0.80011	0.84708	437.40039	13018.99023	8843	1	-1	1	91	266.496	2969.22701	4.57575	18367.0	3586.1	18163.9	3590.1
Alexa405/Alexa647	9079.2	3597.8	8876.1	3601.8	1207.84705	12767.47559	415.05591	0.48388	0.60209	295.99619	11963.13281	7960	1	-1	1	357	499.955	2753.52316	5.63274	9079.2	3597.8	8876.1	3601.8
Alexa405/Alexa647	18253.3	3605.4	18050.3	3609.5	2057.96021	18505.49023	382.81757	1.03751	1.32624	403.20679	17980.76172	7701	1	-1	1	-148	-10.1356	3991.02356	4.11089	18253.3	3605.4	18050.3	3609.5
Alexa405/Alexa647	18276.8	3611.8	18102.6	3604.2	2882.84106	45796.62500	345.27087	0.62673	0.88476	501.54413	46755.94531	5437	2	-1	1	64	142.574	9876.82072	2.27260	18276.8	3611.8	18102.6	3604.2
Alexa405/Alexa647	18312.2	3605.6	18109.1	3609.6	1727.87927	82847.03125	365.82748	1.15188	0.78313	425.27209	81050.10938	7073	4	-1	1	173	296.682	17867.37069	1.80367	18312.2	3605.6	18109.1	3609.6
Alexa405/Alexa647	8873.4	3626.0	8718.0	3618.9	1090.08936	11566.57715	415.84494	1.00950	0.65319	356.53726	11171.19629	4716	1	-1	1	344	407.065	2494.52899	6.38981	8873.4	3626.0	8718.0	3618.9
Alexa405/Alexa647	8861.4	3634.2	8682.5	3627.9	1337.45532	112384.85938	398.70020	0.19848	0.59011	325.35974	108455.46094	5615	9	-1	1	333	415.676	24237.70547	1.84180	8861.4	3634.2	8682.5	3627.9
Alexa405/Alexa647	8865.4	3627.9	8662.4	3631.9	1159.48779	21290.65234	390.18787	0.02616	0.58225	332.08972	20449.71875	6751	2	-1	1	321	434.239	4591.69112	4.28998	8865.4	3627.9	8662.4	3631.9
Alexa405/Alexa647	8860.9	3636.4	8690.7	3628.9	1278.46606	116265.53906	410.54279	0.55848	0.61340	332.73703	111890.84375	5284	9	-1	1	347	422.283	25074.64001	1.88512	8860.9	3636.4	8690.7	3628.9
Alexa405/Alexa647	8867.6	3636.4	8688.8	3630.1	1236.40442	40653.42969	412.47141	0.15868	0.57412	323.31683	38962.80859	5611	3	-1	1	362	444.583	8767.60322	3.14981	8867.6	3636.4	8688.8	3630.1
Alexa405/Alexa647	8872.6	3636.7	8694.2	3630.1	1181.99060	62401.69531	394.00580	0.05113	0.57101	326.95157	59693.47266	5596	5	-1	1	331	413.233	13457.98642	2.43250	8872.6	3636.7	8694.2	3630.1
Alexa405/Alexa647	8879.9	3630.2	8724.4	3623.0	1017.09912	11381.38574	427.04724	0.35422	0.58078	354.32135	11030.53906	4719	1	-1	1	383	446.129	2454.58932	6.72995	8879.9	3630.2	8724.4	3623.0
Alexa405/Alexa647	8861.5	3628.3	8727.6	3623.4	1095.15576	24753.95703	428.35654	0.20453	0.56676	354.21503	23670.97266	4017	2	-1	1	389	446.647	5338.61165	4.47798	8861.5	3628.3	8727.6	3623.4
Alexa405/Alexa647	8857.5	3639.4	8678.8	3632.9	1051.11682	20825.55664	396.27942	0.46170	0.61894	327.23758	20180.36914	5605	2	-1	1	320	402.443	4491.38532	4.44859	8857.5	3639.4	8678.8	3632.9
