Channel Name	X	Y	Xc	Yc	Height	Area	Width	Phi	Ax	BG	I	Frame	Length	Link	Valid	Z	Zc	Photons	Lateral Localization Accuracy	Xw	Yw	Xwc	Ywc
Alexa405/Alexa647	6403.6	15759.2	6403.6	15759.2	2155.94995	98920.29688	347.69980	0.56286	0.77763	388.84927	93362.45313	1392	6	-1	1	139	138.961	21333.84367	1.58331	6403.6	15759.2	6403.6	15759.2
Alexa405/Alexa647	6413.5	15758.4	6413.5	15758.4	2905.71045	122366.17188	375.72665	1.40899	0.78164	608.89917	117552.53125	248	3	-1	1	202	202	26390.34519	1.45223	6413.5	15758.4	6413.5	15758.4
Alexa405/Alexa647	6406.2	15760.4	6406.2	15760.4	2683.75879	110878.51563	342.03708	0.49171	0.85106	555.37927	104791.60156	127	5	-1	1	83	83	23912.83683	1.48010	6406.2	15760.4	6406.2	15760.4
Alexa405/Alexa647	6424.3	15688.0	6424.3	15688.0	2332.56738	99511.92969	331.91177	0.10583	0.85059	376.29819	95056.27344	4828	6	-1	1	79	91.6124	21461.43934	1.47273	6424.3	15688.0	6424.3	15688.0
Alexa405/Alexa647	6444.8	15692.4	6444.8	15692.4	2117.30908	377475.34375	342.45966	0.48418	0.82750	379.73001	356376.00000	4906	20	-1	1	98	110.487	81408.97496	0.77114	6444.8	15692.4	6444.8	15692.4
Alexa405/Alexa647	6430.4	15740.4	6430.4	15740.4	2127.35132	119234.46094	349.83072	0.57962	0.76229	392.85358	113921.44531	2598	7	-1	1	153	160.005	25714.93849	1.44773	6430.4	15740.4	6430.4	15740.4
Alexa405/Alexa647	6441.1	15744.5	6441.1	15744.5	2803.05615	21702.28711	355.21957	0.96362	0.83666	406.49905	20143.52344	1714	1	-1	1	104	105.461	4680.46715	3.33168	6441.1	15744.5	6441.1	15744.5
Alexa405/Alexa647	6452.8	15727.3	6452.8	15727.3	1595.12183	9921.47461	318.38400	0.54142	0.74910	343.14865	9623.28418	3835	1	-1	1	120	128.741	2139.73466	4.79777	6452.8	15727.3	6452.8	15727.3
Alexa405/Alexa647	6454.4	15733.0	6454.4	15733.0	2063.27173	13972.71973	332.21735	0.11393	0.84443	374.96243	13292.93945	1816	1	-1	1	82	84.1847	3013.45455	4.06344	6454.4	15733.0	6454.4	15733.0
Alexa405/Alexa647	6443.8	15761.5	6443.8	15761.5	3063.13843	68802.02344	338.58081	0.31351	0.80865	420.78641	65229.01953	1505	3	-1	1	107	106.978	14838.32599	1.75242	6443.8	15761.5	6443.8	15761.5
Alexa405/Alexa647	6386.3	15781.0	6386.3	15781.0	2930.28418	208556.98438	357.29053	0.95402	0.80088	468.86502	200840.90625	803	8	-1	1	138	137.987	44978.85915	1.07530	6386.3	15781.0	6386.3	15781.0
Alexa405/Alexa647	6391.8	15780.8	6391.8	15780.8	2044.08630	57177.82031	345.03094	0.38454	0.75103	538.86505	55639.96484	173	3	-1	1	152	152	12331.36897	2.13955	6391.8	15780.8	6391.8	15780.8
Alexa405/Alexa647	6414.2	15762.2	6414.2	15762.2	2874.49634	105328.50000	342.41425	0.45689	0.81064	529.25488	99024.50781	346	4	-1	1	109	109	22715.88161	1.45933	6414.2	15762.2	6414.2	15762.2
Alexa405/Alexa647	6400.5	15769.2	6400.5	15769.2	3596.14233	187173.54688	372.47067	1.09320	0.74234	528.20837	180312.79688	812	4	-1	1	219	218.986	40367.15733	1.11439	6400.5	15769.2	6400.5	15769.2
Alexa405/Alexa647	6424.7	15763.2	6424.7	15763.2	2155.83740	35916.23438	374.55203	1.30112	0.76809	366.20752	35168.47656	2608	2	-1	1	209	216	7745.94652	2.82459	6424.7	15763.2	6424.7	15763.2
Alexa405/Alexa647	6448.6	15762.6	6448.6	15762.6	2054.76074	17686.04883	374.53708	0.88275	0.70556	400.41092	17112.61719	2327	1	-1	1	243	248.811	3814.29709	4.11229	6448.6	15762.6	6448.6	15762.6
Alexa405/Alexa647	6451.0	15763.1	6451.0	15763.1	2530.44409	70164.75000	337.09058	0.09364	0.74190	377.69785	68479.17969	2565	4	-1	1	145	152.022	15132.22114	1.77317	6451.0	15763.1	6451.0	15763.1
Alexa405/Alexa647	6446.5	15764.3	6446.5	15764.3	2377.72314	55480.37500	339.23157	0.39619	0.88519	370.24814	52262.39063	4651	3	-1	1	62	74.8967	11965.28604	1.98508	6446.5	15764.3	6446.5	15764.3
Alexa405/Alexa647	6428.2	15769.7	6428.2	15769.7	2249.98193	256633.64063	355.40918	0.78378	0.76989	401.16653	246933.57813	1520	14	-1	1	159	159.084	55347.40737	0.99785	6428.2	15769.7	6428.2	15769.7
Alexa405/Alexa647	6413.7	15776.7	6413.7	15776.7	2153.89209	170184.17188	354.84708	0.68606	0.75113	417.27359	165745.28125	1509	8	-1	1	171	171.006	36703.10980	1.19793	6413.7	15776.7	6413.7	15776.7
Alexa405/Alexa647	6413.8	15777.3	6413.8	15777.3	1600.50903	31177.91602	343.87918	0.57380	0.88527	354.98816	29547.59180	3449	2	-1	1	63	69.5836	6724.04761	2.75970	6413.8	15777.3	6413.8	15777.3
Alexa405/Alexa647	6426.4	15772.6	6426.4	15772.6	1516.57397	141642.59375	325.38919	0.14385	0.85744	395.92902	136164.96875	3518	9	-1	1	73	79.6556	30547.63327	1.22559	6426.4	15772.6	6426.4	15772.6
Alexa405/Alexa647	6417.5	15778.4	6417.5	15778.4	2824.26001	31770.28906	349.28226	0.62313	0.78002	466.40988	29697.50586	592	2	-1	1	140	139.996	6851.80293	2.94466	6417.5	15778.4	6417.5	15778.4
Alexa405/Alexa647	6446.6	15775.2	6446.6	15775.2	1408.49146	95332.28125	338.71265	0.29256	0.79454	371.66196	89836.71094	4222	6	-1	1	116	127.286	20560.02710	1.55448	6446.6	15775.2	6446.6	15775.2
Alexa405/Alexa647	6422.4	15781.6	6422.4	15781.6	2416.32983	71719.98438	345.06992	0.47814	0.77901	391.40820	68288.70313	2107	4	-1	1	134	138.25	15467.63387	1.81348	6422.4	15781.6	6422.4	15781.6
Alexa405/Alexa647	6454.6	15777.7	6454.6	15777.7	2369.36865	70755.23438	336.61176	0.08429	0.74378	382.68146	67876.39844	2788	4	-1	1	144	150.911	15259.56913	1.76395	6454.6	15777.7	6454.6	15777.7
Alexa405/Alexa647	6475.4	15603.3	6475.4	15603.3	2401.11328	48857.98438	354.99704	0.94556	0.83058	336.34521	46209.91406	9882	3	-1	1	109	120.53	10537.05492	2.25831	6475.4	15603.3	6475.4	15603.3
Alexa405/Alexa647	6464.5	15641.9	6464.5	15641.9	2555.62134	31717.07422	323.29156	0.23633	0.92752	349.72607	30670.69531	8654	2	-1	1	42	53.5297	6840.32625	2.50797	6464.5	15641.9	6464.5	15641.9
Alexa405/Alexa647	6472.6	15703.9	6472.6	15703.9	2234.28882	43530.06250	338.45587	0.33937	0.83127	355.89224	40871.07813	4556	3	-1	1	93	106.049	9387.99799	2.31918	6472.6	15703.9	6472.6	15703.9
Alexa405/Alexa647	6468.8	15725.5	6468.8	15725.5	3019.80103	102669.06250	352.53207	0.82181	0.81242	407.94742	98722.60156	2860	4	-1	1	120	126.875	22142.32870	1.47611	6468.8	15725.5	6468.8	15725.5
Alexa405/Alexa647	6461.4	15760.3	6461.4	15760.3	1296.79578	129558.29688	328.87930	0.01247	0.84803	362.69504	123274.61719	5234	9	-1	1	79	90.9602	27941.44921	1.30021	6461.4	15760.3	6461.4	15760.3
Alexa405/Alexa647	6466.0	15738.5	6466.0	15738.5	1677.65515	95028.96875	344.82959	0.50223	0.79119	375.00156	90071.68750	3124	6	-1	1	125	131.745	20494.61260	1.59860	6466.0	15738.5	6466.0	15738.5
Alexa405/Alexa647	6467.9	15749.3	6467.9	15749.3	2938.25952	100193.84375	335.45496	0.18055	0.79782	371.89224	93942.16406	3737	6	-1	1	110	118.096	21608.50570	1.48337	6467.9	15749.3	6467.9	15749.3
Alexa405/Alexa647	6473.8	15751.5	6473.8	15751.5	1440.67126	159293.23438	328.35165	0.03180	0.85078	363.43652	151334.87500	5771	10	-1	1	77	88.5297	34354.29398	1.14880	6473.8	15751.5	6473.8	15751.5
Alexa405/Alexa647	6412.2	15786.4	6412.2	15786.4	2663.64722	42397.99219	358.89661	0.74990	0.74098	466.63904	41730.26563	521	2	-1	1	187	186.999	9143.84778	2.49049	6412.2	15786.4	6412.2	15786.4
Alexa405/Alexa647	6385.9	15795.8	6385.9	15795.8	2690.15918	501562.12500	349.97845	0.75940	0.82733	455.01068	474363.56250	1467	15	-1	1	105	104.958	108170.39881	0.64688	6385.9	15795.8	6385.9	15795.8
Alexa405/Alexa647	6385.5	15808.2	6385.5	15808.2	1968.01538	366348.40625	340.06345	0.38303	0.81835	427.65219	350008.90625	1291	17	-1	1	102	101.966	79009.26173	0.77379	6385.5	15808.2	6385.5	15808.2
Alexa405/Alexa647	6390.0	15796.2	6390.0	15796.2	1712.78833	64106.44531	335.25848	0.23832	0.85900	386.01596	61195.40625	1603	4	-1	1	76	76.6731	13825.64474	1.88027	6390.0	15796.2	6390.0	15796.2
Alexa405/Alexa647	6390.9	15795.3	6390.9	15795.3	2451.16650	36065.25000	331.35117	0.01825	0.79091	462.15668	34078.16406	529	2	-1	1	111	110.999	7778.08427	2.49745	6390.9	15795.3	6390.9	15795.3
Alexa405/Alexa647	6414.8	15790.6	6414.8	15790.6	2668.16504	16625.44141	318.66934	0.53158	0.74883	446.75629	15531.09277	705	1	-1	1	121	120.991	3585.55907	3.52300	6414.8	15790.6	6414.8	15790.6
Alexa405/Alexa647	6391.6	15800.8	6391.6	15800.8	2815.20190	274529.25000	345.61880	0.45703	0.76618	435.72821	262138.70313	965	16	-1	1	143	142.98	59206.89976	0.95680	6391.6	15800.8	6391.6	15800.8
Alexa405/Alexa647	6426.2	15792.2	6426.2	15792.2	1231.31018	64816.60938	352.82620	0.54955	0.73465	442.17770	62072.02344	786	4	-1	1	177	176.988	13978.80369	2.05736	6426.2	15792.2	6426.2	15792.2
Alexa405/Alexa647	6430.1	15793.1	6430.1	15793.1	2844.20605	37322.33594	359.82751	0.60800	0.71198	651.14380	36871.93750	41	2	-1	1	206	206	8049.19622	2.95629	6430.1	15793.1	6430.1	15793.1
Alexa405/Alexa647	6435.0	15789.0	6435.0	15789.0	2438.91943	102097.40625	340.96548	0.34241	0.78123	386.40308	96966.28906	2671	6	-1	1	127	133.969	22019.04131	1.50698	6435.0	15789.0	6435.0	15789.0
Alexa405/Alexa647	6460.4	15797.9	6460.4	15797.9	1754.92261	12929.79590	346.51889	0.42969	0.75047	346.69351	12997.72656	5051	1	-1	1	155	167.254	2788.53029	4.47503	6460.4	15797.9	6460.4	15797.9
Alexa405/Alexa647	6393.9	15802.0	6393.9	15802.0	1479.78125	10335.64355	337.38831	0.25333	0.79906	359.65799	9671.55078	2840	1	-1	1	112	118.885	2229.05724	5.11070	6393.9	15802.0	6393.9	15802.0
Alexa405/Alexa647	6404.0	15817.0	6404.0	15817.0	1116.28503	115178.00781	349.15198	0.66321	0.79551	414.25885	110672.03906	1458	7	-1	1	128	127.958	24840.09541	1.49527	6404.0	15817.0	6404.0	15817.0
Alexa405/Alexa647	6407.5	15818.3	6407.5	15818.3	2445.67163	41568.08203	340.90735	0.31018	0.76999	369.66006	40274.28906	2312	3	-1	1	134	139.705	8964.86355	2.43762	6407.5	15818.3	6407.5	15818.3
Alexa405/Alexa647	6381.9	15822.3	6381.9	15822.3	2314.90454	25253.36133	340.78210	0.26899	0.75781	410.37311	24777.70117	1126	2	-1	1	141	140.973	5446.31668	3.26409	6381.9	15822.3	6381.9	15822.3
Alexa405/Alexa647	2215.4	16079.9	2215.4	16079.9	1643.22168	27730.40820	344.80270	0.27776	0.72667	375.31610	26304.33984	1461	2	-1	1	167	166.958	5980.53395	3.04087	2215.4	16079.9	2215.4	16079.9
Alexa405/Alexa647	2460.4	16434.2	2460.4	16434.2	1325.79700	16542.67578	303.88818	1.08970	1.02910	295.14328	16257.83594	5975	2	-1	1	12	23.5297	3567.70926	3.50655	2460.4	16434.2	2460.4	16434.2
Alexa405/Alexa647	2695.1	16778.4	2695.1	16778.4	2022.95142	78870.96094	349.64682	0.56678	0.76044	378.20505	77194.22656	1346	5	-1	1	154	153.963	17009.86353	1.79253	2695.1	16778.4	2695.1	16778.4
Alexa405/Alexa647	4277.7	15907.2	4277.7	15907.2	2824.71069	33953.60938	442.60471	1.25950	1.61972	350.90384	33050.32813	1601	1	-1	1	-317	-316.341	7322.67307	3.20912	4277.7	15907.2	4277.7	15907.2
Alexa405/Alexa647	2764.5	16746.7	2764.5	16746.7	1599.53149	10261.29102	323.34387	0.22967	0.91823	343.24194	9795.95117	3992	1	-1	1	46	55.7733	2213.02185	4.78536	2764.5	16746.7	2764.5	16746.7
Alexa405/Alexa647	5864.9	16856.9	5864.9	16856.9	1414.05933	14552.94043	409.54495	0.84890	0.64354	359.02200	13904.23047	6721	1	-1	1	336	347.53	3138.58900	5.25265	5864.9	16856.9	5864.9	16856.9
Alexa405/Alexa647	5875.5	16884.4	5875.5	16884.4	1026.60266	9206.14160	382.29419	0.65872	0.66067	332.14343	9165.97949	4722	1	-1	1	279	291.783	1985.46094	6.57733	5875.5	16884.4	5875.5	16884.4
Alexa405/Alexa647	5921.1	16802.2	5921.1	16802.2	1301.77588	11410.26660	377.95474	0.39132	0.63727	354.07657	11094.32031	9766	1	-1	1	279	290.53	2460.81797	5.58104	5921.1	16802.2	5921.1	16802.2
Alexa405/Alexa647	5906.6	16894.9	5906.6	16894.9	2108.81396	32358.03906	375.78940	0.63636	0.67056	362.12378	31213.33398	4718	2	-1	1	261	273.789	6978.56121	3.04700	5906.6	16894.9	5906.6	16894.9
Alexa405/Alexa647	5881.2	16906.6	5881.2	16906.6	1785.46973	89311.66406	375.88837	0.54341	0.65896	381.35587	88937.36719	4359	6	-1	1	266	278.187	19261.57865	1.88991	5881.2	16906.6	5881.2	16906.6
Alexa405/Alexa647	5915.8	16913.3	5915.8	16913.3	1034.93311	335895.81250	387.86505	0.94705	0.68484	529.54053	330243.21875	451	10	-1	1	281	281	72441.64219	0.92219	5915.8	16913.3	5915.8	16913.3
Alexa405/Alexa647	5904.9	16916.3	5904.9	16916.3	2532.13403	35801.88281	374.99493	0.59549	0.66717	374.08154	35187.29297	2841	2	-1	1	261	267.885	7721.28466	2.84761	5904.9	16916.3	5904.9	16916.3
Alexa405/Alexa647	5794.2	16934.3	5794.2	16934.3	1986.62634	64553.82422	394.64621	0.74189	0.65067	429.63055	62126.72266	1001	4	-1	1	306	305.978	13922.12961	2.40672	5794.2	16934.3	5794.2	16934.3
Alexa405/Alexa647	5811.7	16949.0	5811.7	16949.0	2093.66943	34937.23438	375.79236	0.67097	0.67488	455.61627	34533.85938	511	2	-1	1	259	259	7534.80853	3.03299	5811.7	16949.0	5811.7	16949.0
Alexa405/Alexa647	5838.9	16947.8	5838.9	16947.8	2400.77808	74369.32813	392.50867	0.84719	0.66549	484.97528	72555.45313	328	4	-1	1	297	297	16039.00989	2.21356	5838.9	16947.8	5838.9	16947.8
Alexa405/Alexa647	5854.2	16949.0	5854.2	16949.0	2726.25513	55295.34375	378.39957	0.53166	0.65277	508.47067	54368.05469	645	2	-1	1	274	273.994	11925.38090	2.26233	5854.2	16949.0	5854.2	16949.0
Alexa405/Alexa647	5861.8	16921.5	5861.8	16921.5	1742.70886	50357.66797	404.53729	0.65935	0.62969	365.13699	48372.61719	2897	3	-1	1	331	337.857	10860.48718	2.69270	5861.8	16921.5	5861.8	16921.5
Alexa405/Alexa647	5878.3	16923.0	5878.3	16923.0	1181.82788	9415.70117	360.33734	0.71411	0.72769	393.72787	9424.52441	1161	1	-1	1	198	197.971	2030.65602	6.18954	5878.3	16923.0	5878.3	16923.0
Alexa405/Alexa647	5869.0	16925.1	5869.0	16925.1	1757.86707	94519.19531	388.11020	0.84002	0.67177	372.82272	92067.23438	2850	6	-1	1	286	292.88	20384.67130	1.88844	5869.0	16925.1	5869.0	16925.1
Alexa405/Alexa647	5876.4	16940.8	5876.4	16940.8	2473.70752	63922.42969	371.26108	0.55165	0.66987	482.06796	62968.86719	973	3	-1	1	252	251.979	13785.95864	2.13656	5876.4	16940.8	5876.4	16940.8
Alexa405/Alexa647	5876.5	16945.6	5876.5	16945.6	1641.29773	60659.28125	367.48303	0.32905	0.65025	471.85989	60153.60938	802	4	-1	1	253	252.987	13082.20521	2.32417	5876.5	16945.6	5876.5	16945.6
Alexa405/Alexa647	5881.4	16945.7	5881.4	16945.7	1792.83398	866862.87500	414.48257	0.66986	0.62051	517.71179	821628.93750	895	20	-1	1	351	350.983	186953.71566	0.59724	5881.4	16945.7	5881.4	16945.7
Alexa405/Alexa647	5922.9	16912.7	5922.9	16912.7	1550.93506	129247.82813	352.72791	0.48768	0.72299	415.92896	128076.89844	1303	8	-1	1	184	183.965	27874.49135	1.43823	5922.9	16912.7	5922.9	16912.7
Alexa405/Alexa647	5931.3	16802.7	5931.3	16802.7	1691.83801	14086.47949	368.36801	0.33280	0.64877	358.97626	13633.83008	9941	1	-1	1	255	266.53	3037.98877	4.61884	5931.3	16802.7	5931.3	16802.7
Alexa405/Alexa647	5967.1	16853.2	5967.1	16853.2	1813.84497	18735.03711	410.28653	1.18596	0.67831	342.78806	17887.41797	8056	1	-1	1	327	338.53	4040.52925	4.33665	5967.1	16853.2	5967.1	16853.2
